num, ref
49502548, 8557
49502549, 8547
49502550, 8551
49502551, 8562
49502554, 8564
49502555, 8563
49502556, 8550
49502557, 8542
49502559, 8560
49502561, 7864
49502562, 7885
49502563, 7870
49502564, 8290
49502565, 20198
49502566, 20398
49502567, 20197
49502568, 20396
49502569, 20397
49502572, 20612
49502573, 9401
49502574, 20613
49502575, 9472
49502576, 9482
49502577, 20280
49502579, 9470
49502581, 9481
49502583, 20663
49502585, 20862
49502586, 20681
49502589, 20359
49502615, 7439
49502616, 7469
49502617, 7499
49502618, 7489
49502619, 7409
49502620, 7459
49502621, 7419
49502622, 7429
49502623, 7479
49502624, 7449
49502626, 9043
49502627, 2085
49502628, 2093
49502629, 601
49502630, 6041
49502631, 1429
49502632, 1442
49502633, 1440
49502634, 2097
49502635, 9046
49502636, 5574
49502637, 5589
49502686, 9996
49502687, 9797
49502688, 9799
49502689, 9803
49502690, 9791
49502788, 2946
49502819, 9409
49502820, 5171
49502822, 5156
49502823, 5613
49502824, 5172
49502825, 5658
49502826, 7971
49502827, 6107
49502829, 20760
49502830, 20759
49502831, 20749
49502832, 20715
49502834, 20763
49502835, 20741
49502836, 20762
49502837, 20761
49502838, 4399
49502839, 5998
49502840, 6831
49502841, 6849
49502842, 4404
49502843, 5262
49502844, 4417
49502845, 6821
49502846, 4469
49502847, 4465
49502848, 6832
49502849, 4406
49502850, 5303
49502851, 5224
49502852, 6867
49502853, 6834
49502854, 5288
49502856, 5586
49502857, 5332
49502858, 2377
49502859, 5800
49502860, 5299
49502861, 5353
49502862, 888
49502864, 4475
49502865, 5598
49502866, 6892
49502867, 2390
49502869, 2389
49502870, 5999
49502871, 5924
49502872, 8373
49502873, 5306
49502875, 4289
49502877, 3299
49502880, 6954
49502881, 3083
49502882, 8488
49502883, 4269
49502884, 8214
49502885, 6942
49502886, 10
49502890, 3210
49502891, 3273
49502893, 6179
49502895, 3091
49502902, 3628
49502903, 3635
49502904, 8021
49502905, 3636
49502906, 3634
49502907, 3633
49502908, 3632
49502909, 3629
49502910, 3627
49502911, 3630
49502912, 3631
49502984, 6366
49503070, 6430
49503075, 3859
49503076, 3810
49503087, 3138
49503089, 7043
49503091, 3109
49503111, 3111
49503114, 20366
49503143, 8580
49503146, 5426
49503148, 1920
49503149, 9101
49503151, 2767
49503153, 8536
49503154, 8230
49503157, 8236
49503164, 2711
49503166, 34
49503167, 7831
49503168, 20376
49503170, 5939
49503197, 5947
49503199, 5944
49503200, 7628
49503201, 5938
49503203, 710
49503205, 398
49503206, 218
49503207, 371
49503208, 244
49503209, 583
49503210, 793
49503211, 733
49503212, 581
49503400, 5065
49503408, 8727
49503410, 7657
49503412, 5024
49503415, 7336
49503419, 20920
49503427, 9
49503430, 20909
49503431, 150
49503434, 20954
49503435, 151
49503442, 171
49503443, 20864
49503444, 196
49503447, 165
49503450, 20990
49503451, 20989
49503453, 20859
49503458, 152
49503468, 20823
49503474, 185
49503481, 170
49503484, 181
49503493, 20940
49503496, 20955
49503499, 20939
49503504, 20953
49503508, 20991
49503511, 8142
49503512, 8496
49503513, 8455
49503525, 8584
49503528, 8513
49503529, 8586
49503530, 9023
49503531, 28
49503532, 1406
49503533, 44
49503535, 1437
49503564, 68
49503566, 41
49503567, 82
49503569, 18
49503571, 66
49503572, 76
49503710, 5118
49503711, 4777
49503712, 5154
49503714, 5734
49503715, 51
49503721, 93
49503724, 8606
49503725, 8660
49503726, 54
49503727, 8653
49503728, 8654
49503734, 71
49503735, 8646
49503737, 52
49503739, 8609
49503741, 20
49503743, 20464
49503744, 20473
49503747, 20060
49503748, 8134
49503749, 4865
49503750, 7340
49503752, 9992
49503754, 7339
49503755, 5025
49503756, 5022
49503758, 5018
49503760, 7435
49503761, 7436
49503763, 5026
49503765, 8025
49503767, 7437
49503769, 4890
49503770, 7341
49503772, 9839
49503774, 7324
49503775, 7440
49503776, 8027
49503777, 7438
49503778, 4886
49503779, 5019
49503780, 5020
49503781, 4866
49503782, 7441
49503783, 9630
49503784, 8023
49503785, 7337
49503787, 7338
49503798, 6609
49503799, 9486
49503801, 8465
49503803, 8316
49503832, 5565
49503902, 8899
49503903, 7415
49503963, 20916
49503964, 20929
49504116, 5184
49504358, 9069
49504359, 26
49504384, 79
49504385, 8864
49504388, 8856
49504391, 5369
49504392, 4620
49504394, 8848
49504398, 9190
49504399, 8892
49504400, 5392
49504401, 8898
49504402, 20448
49504404, 8837
49504406, 5351
49504407, 8883
49504410, 5361
49504412, 8842
49504415, 5327
49504416, 8857
49504425, 2259
49504426, 7796
49504454, 7981
49504457, 5690
49504462, 2284
49504488, 20241
49504489, 20243
49504490, 20822
49504492, 20252
49504493, 7037
49504501, 5896
49504503, 7879
49504504, 7049
49504505, 6753
49504512, 20245
49504513, 3691
49504522, 7045
49504523, 7899
49504524, 7039
49504525, 7058
49504527, 7829
49504528, 7849
49504529, 7486
49504530, 8487
49504531, 7839
49504532, 7819
49504534, 7099
49504535, 7869
49504536, 7095
49504537, 7054
49504538, 7809
49504539, 7859
49504541, 7747
49504542, 7703
49504546, 4062
49504547, 4089
49504573, 20325
49504576, 20530
49504577, 20650
49504585, 20365
49504588, 20670
49504590, 5322
49504592, 20475
49504594, 5285
49504595, 5300
49504598, 5272
49504605, 5286
49504609, 5291
49504612, 5270
49504613, 20364
49504616, 20548
49504620, 20392
49504621, 20533
49504634, 5357
49504645, 20381
49504646, 5287
49504647, 5330
49504652, 5281
49504653, 20671
49504658, 20620
49504664, 5295
49504666, 5308
49504668, 20340
49504673, 5296
49504676, 4856
49504682, 81
49504683, 4857
49504980, 7795
49504981, 7192
49504982, 20633
49504983, 20697
49504984, 62
49505040, 2384
49505041, 2382
49505042, 2385
49505043, 2948
49505045, 2386
49505046, 2383
49505047, 2949
49505048, 5805
49505049, 7184
49505052, 2947
49505054, 5809
49505055, 5808
49505056, 5807
49505058, 7722
49505059, 7778
49505061, 7741
49505062, 7725
49505063, 7723
49505064, 7777
49505067, 7773
49505068, 7791
49505069, 7675
49505070, 7648
49505071, 9246
49505072, 625
49505073, 4559
49505074, 4596
49505075, 4587
49505077, 4677
49505079, 4694
49505080, 4689
49505081, 4679
49505082, 4698
49505083, 4685
49505085, 4683
49505086, 4681
49505087, 4699
49505088, 4678
49505091, 4696
49505092, 4680
49505094, 4688
49505095, 4695
49505096, 4697
49505097, 4690
49505098, 4691
49505099, 4682
49505100, 4687
49505104, 20772
49505105, 20696
49505106, 6410
49505107, 6425
49505108, 6415
49505110, 6413
49505111, 6416
49505112, 6412
49505113, 6426
49505114, 6447
49505115, 6424
49505116, 6418
49505117, 6421
49505118, 6471
49505119, 6428
49505120, 6429
49505121, 6420
49505122, 6455
49505123, 6411
49505124, 6423
49505125, 6440
49505127, 6414
49505129, 6422
49505130, 20563
49505134, 4825
49505135, 4838
49505136, 4835
49505137, 4832
49505138, 4830
49505139, 4833
49505140, 4847
49505141, 4827
49505142, 4837
49505144, 4845
49505145, 4839
49505146, 4836
49505148, 4846
49505149, 4831
49505150, 4849
49505151, 4840
49505152, 4843
49505153, 603
49505154, 5075
49505155, 5070
49505156, 5063
49505157, 5062
49505158, 5072
49505159, 5069
49505160, 5073
49505161, 5060
49505162, 5074
49505163, 5076
49505164, 5059
49505197, 2868
49505275, 2848
49505344, 2858
49505346, 2888
49505347, 7904
49505348, 9505
49505349, 9592
49505350, 8193
49505351, 7912
49505353, 7900
49505354, 9570
49505355, 9574
49505356, 7906
